Index,Date,Open,High,Low,Close,Adj Close,Volume,CloseUSD,Region,Exchange,Currency,Total Traded,MA50,MA100,MA200,Return,Cumulative Return,Percentage Change,Stock Return
000001.SS,2015-12-07,3529.805908,3543.945068,3506.625,3536.927002,3536.927002,208300.0,565.90832032,China,Shanghai Stock Exchange,CNY,735258570.6364,3408.08212892,3480.4941479400004,3787.15750245,0.0033858400793513876,2.949747259529606,0.9929882001800682,-0.701179981993183
000001.SS,2015-12-08,3518.647949,3518.647949,3466.790039,3470.070068,3470.070068,224400.0,555.2112108800001,China,Shanghai Stock Exchange,CNY,789584599.7556,3415.2287256,3478.60604735,3789.298292245,-0.01890254844450978,2.8939895190572877,0.9928618760972285,-0.7138123902771465
000001.SS,2015-12-09,3462.583008,3495.701904,3454.878906,3472.438965,3472.438965,195700.0,555.5902344,China,Shanghai Stock Exchange,CNY,677627494.6656001,3421.7259277600006,3474.04197753,3790.88238282,0.0006826654659930487,2.895965145760894,0.9934787323618092,-0.6521267638190831
000001.SS,2015-12-10,3469.805908,3503.654053,3446.272949,3455.495117,3455.495117,200400.0,552.87921872,China,Shanghai Stock Exchange,CNY,695349103.9632,3428.5922265799995,3469.1563061399997,3792.44161744,-0.004879523634765959,2.881834215386695,1.002274836132595,0.22748361325950484
000001.SS,2015-12-11,3441.596924,3455.548096,3410.924072,3434.581055,3434.581055,182900.0,549.5329688,China,Shanghai Stock Exchange,CNY,629468077.3996,3434.8071435800002,3464.8225952000003,3793.7155615350002,-0.006052406758472628,2.864392182504691,0.9862697754195197,-1.3730224580480344
000001.SS,2015-12-14,3403.50708,3521.779053,3399.280029,3520.667969,3520.667969,215400.0,563.30687504,China,Shanghai Stock Exchange,CNY,733115425.032,3441.16594728,3461.2726171699996,3794.70241212,0.02506474956375726,2.936187455211555,1.0191665562625698,1.91665562625698
000001.SS,2015-12-15,3518.125977,3529.960938,3496.854004,3510.354004,3510.354004,200500.0,561.65664064,China,Shanghai Stock Exchange,CNY,705384258.3885,3450.42410646,3458.13966796,3796.1386218400003,-0.002929547770711749,2.9275857537977483,1.0023232249601322,0.2323224960132153
000001.SS,2015-12-16,3522.091064,3538.688965,3506.291016,3516.187012,3516.187012,193500.0,562.5899219199999,China,Shanghai Stock Exchange,CNY,681524620.8840001,3459.80910646,3453.87636962,3797.46668214,0.001661658053106141,2.9324504002417053,1.0024725562558052,0.2472556255805225
000001.SS,2015-12-17,3533.62793,3583.407959,3533.62793,3579.999023,3579.999023,283900.0,572.79984368,China,Shanghai Stock Exchange,CNY,1003196969.327,3467.36016604,3449.81366943,3799.024067395,0.01814807084555614,2.9856687178563712,1.0126371643403251,1.2637164340325135
000001.SS,2015-12-18,3574.939941,3614.697998,3568.160889,3578.964111,3578.964111,273700.0,572.63425776,China,Shanghai Stock Exchange,CNY,978461061.8517001,3475.9260839999997,3445.5987988200004,3800.414611825,-0.0002890816431376786,2.9848056158375487,1.0087319220579987,0.8731922057998664
000001.SS,2015-12-21,3568.581055,3651.055908,3565.750977,3642.471924,3642.471924,299800.0,582.79550784,China,Shanghai Stock Exchange,CNY,1069860600.289,3483.42690432,3441.0619287100003,3801.593912365,0.01774474709170959,3.0377702366085004,1.0100583534281748,1.0058353428174849
000001.SS,2015-12-22,3645.98999,3652.63501,3616.870117,3651.76709,3651.76709,261200.0,584.2827344,China,Shanghai Stock Exchange,CNY,952332585.388,3491.1035840000004,3436.27427978,3803.235386975,0.0025518840485097005,3.045522274018339,1.0004325055654557,0.04325055654557097
000001.SS,2015-12-23,3653.281982,3684.566895,3633.024902,3636.089111,3636.089111,298200.0,581.77425776,China,Shanghai Stock Exchange,CNY,1089408687.0324,3498.5688232400003,3432.95139892,3805.1808874599997,-0.004293258199005279,3.032447060545157,1.0087421505057523,0.8742150505752333
000001.SS,2015-12-24,3631.312988,3640.220947,3572.2771,3612.485107,3612.485107,227800.0,577.99761712,China,Shanghai Stock Exchange,CNY,827213098.6664001,3506.0944433600002,3433.5330981399998,3807.017027595,-0.006491591179267897,3.012761653955325,0.9879644068723035,-1.2035593127696531
000001.SS,2015-12-25,3614.053955,3635.256104,3601.738037,3628.000977,3628.000977,192500.0,580.48015632,China,Shanghai Stock Exchange,CNY,695705386.3375,3511.20958008,3432.77538818,3808.847117925,0.004295068226007226,3.025701670807761,0.9986361149303062,-0.136388506969376
000001.SS,2015-12-28,3635.769043,3641.587891,3533.779053,3533.779053,3533.779053,270000.0,565.40464848,China,Shanghai Stock Exchange,CNY,981657641.6099999,3515.8924218800003,3431.39519775,3810.9043933150006,-0.02597075485848188,2.947121914440314,1.001741771918912,0.1741771918911894
000001.SS,2015-12-29,3528.39502,3564.170898,3515.52002,3563.736084,3563.736084,182600.0,570.19777344,China,Shanghai Stock Exchange,CNY,644284930.652,3518.9093799,3430.12247803,3812.10094361,0.008477335608905179,2.9721056559893833,0.9787408692808617,-2.125913071913832
000001.SS,2015-12-30,3566.730957,3573.684082,3538.112061,3572.875977,3572.875977,187900.0,571.66015632,China,Shanghai Stock Exchange,CNY,670188746.8203,3521.67277834,3429.6398877,3813.486628425,0.002564694125649414,2.9797281979061085,1.0026691155593406,0.26691155593405735
000001.SS,2015-12-31,3570.467041,3580.602051,3538.353027,3539.181885,3539.181885,177000.0,566.2691016,China,Shanghai Stock Exchange,CNY,631972666.257,3527.23629884,3429.12600831,3814.7648986900003,-0.00943052381803966,2.9516278001644705,1.001935808773597,0.1935808773597003
000001.SS,2016-01-04,3536.589111,3538.688965,3295.740967,3296.258057,3296.258057,184400.0,527.40128912,China,Shanghai Stock Exchange,CNY,652147032.0683999,3530.41711914,3427.03543946,3815.65040406,-0.06863841302691343,2.7490327521150615,0.9882944026163716,-1.1705597383628419
000001.SS,2016-01-05,3196.650879,3328.138916,3189.60498,3287.710938,3287.710938,266900.0,526.03375008,China,Shanghai Stock Exchange,CNY,853186119.6050999,3525.3771582,3422.7469091899998,3814.6778686599996,-0.0025929762937852985,2.741904575357988,0.9405005494739773,-5.949945052602268
000001.SS,2016-01-06,3291.195068,3362.974121,3288.933105,3361.840088,3361.840088,238900.0,537.89441408,China,Shanghai Stock Exchange,CNY,786266501.7452,3523.0183202999997,3418.7327197299996,3813.785828865,0.022547344154621562,2.803727241457716,1.010466872290856,1.0466872290856077
000001.SS,2016-01-07,3309.656982,3309.656982,3115.88501,3125.001953,3125.001953,70600.0,500.00031248,China,Shanghai Stock Exchange,CNY,233661782.9292,3520.87124022,3413.9689599600006,3812.78160889,-0.07044895914156879,2.6062075755801577,0.9841458372614101,-1.585416273858986
000001.SS,2016-01-08,3194.625,3235.450928,3056.87793,3186.412109,3186.412109,286400.0,509.82593744,China,Shanghai Stock Exchange,CNY,914940600.0,3517.0082617000003,3406.6271289100005,3810.8746386749995,0.01965123763876253,2.6574227799838264,0.9775789290541047,-2.2421070945895294
000001.SS,2016-01-11,3131.853027,3166.215088,3016.697021,3016.704102,3016.704102,271600.0,482.67265632,China,Shanghai Stock Exchange,CNY,850611282.1332,3512.0396435200005,3399.13337891,3808.5984838900004,-0.05325990524598512,2.5158886945233654,0.9786008684598414,-2.13991315401586
000001.SS,2016-01-12,3026.158936,3047.664063,2978.462891,3022.861084,3022.861084,207700.0,483.65777344,China,Shanghai Stock Exchange,CNY,628533211.0072,3505.81126462,3390.69585938,3805.52875855,0.0020409631809490403,2.5210235307162536,0.9625574947673928,-3.744250523260717
000001.SS,2016-01-13,3041.106934,3059.014893,2949.290039,2949.596924,2949.596924,194300.0,471.93550784,China,Shanghai Stock Exchange,CNY,590887077.2761999,3500.0270849400003,3381.3428784300004,3802.2714477600002,-0.024236694298585992,2.4599222540827417,1.0037244360813267,0.3724436081326665
000001.SS,2016-01-14,2874.049072,3012.292969,2867.552979,3007.648926,3007.648926,212900.0,481.22382816,China,Shanghai Stock Exchange,CNY,611885047.4288,3490.99568846,3370.60492921,3798.236928715,0.019681333923170286,2.508336805390382,0.9847264803754586,-1.5273519624541376
000001.SS,2016-01-15,2988.048096,3001.708008,2883.86792,2900.969971,2900.969971,198700.0,464.15519536,China,Shanghai Stock Exchange,CNY,593725156.6752,3481.57234862,3360.49406984,3794.96745972,-0.03546921785910595,2.4193680607759767,0.9964860785093178,-0.35139214906821925
000001.SS,2016-01-18,2847.539063,2945.449951,2844.704102,2913.836914,2913.836914,164700.0,466.21390624,China,Shanghai Stock Exchange,CNY,468989683.6761,3468.23440918,3352.5014306800003,3790.7744848700004,0.004435393378293018,2.430098909852396,0.981257984837278,-1.8742015162722003
000001.SS,2016-01-19,2914.407959,3012.068115,2906.404053,3007.739014,3007.739014,205300.0,481.23824224,China,Shanghai Stock Exchange,CNY,598327953.9827,3454.75260742,3344.09984132,3786.7934643599997,0.03222627167252656,2.50841193751241,1.0226173131807528,2.2617313180752774
000001.SS,2016-01-20,2993.013916,3016.282959,2951.922119,2976.694092,2976.694092,216500.0,476.27105472000005,China,Shanghai Stock Exchange,CNY,647987512.814,3442.26496582,3337.93039064,3782.6435986349998,-0.010321680789289411,2.482520910205364,1.0013993189526527,0.13993189526526617
000001.SS,2016-01-21,2934.391113,2998.790039,2880.084961,2880.481934,2880.481934,191700.0,460.87710944,China,Shanghai Stock Exchange,CNY,562522776.3621,3428.2527099599997,3333.5395215000003,3778.57385376,-0.03232181575479143,2.402281326738289,0.99420050431681,-0.5799495683190048
000001.SS,2016-01-22,2911.112061,2931.358887,2851.73291,2916.562012,2916.562012,159800.0,466.64992192,China,Shanghai Stock Exchange,CNY,465195707.34779996,3413.33861328,3332.6093823399992,3773.9909692399997,0.012525708831611082,2.4323716031686295,0.9775138802240099,-2.248611977599013
000001.SS,2016-01-25,2934.077881,2955.782959,2911.829102,2938.514893,2938.514893,153000.0,470.16238288,China,Shanghai Stock Exchange,CNY,448913915.79300004,3400.0048925800006,3332.1422216999995,3769.6444433599995,0.007526972136946419,2.4506799964523793,1.0083319965045277,0.833199650452765
000001.SS,2016-01-26,2907.718018,2911.990967,2743.839111,2749.784912,2749.784912,210800.0,439.96558592,China,Shanghai Stock Exchange,CNY,612946958.1944,3387.71003418,3331.4391015899996,3764.68593384,-0.0642263142683347,2.2932818528291077,0.985184300536459,-1.4815699463540999
000001.SS,2016-01-27,2756.082031,2768.771973,2638.302002,2735.558105,2735.558105,215700.0,437.6892968,China,Shanghai Stock Exchange,CNY,594486894.0867,3370.2321337800004,3327.7472827399997,3758.5836840850006,-0.005173789025430531,2.2814168963467214,0.9508175005956327,-4.918249940436725
000001.SS,2016-01-28,2711.157959,2740.535889,2647.49292,2655.660889,2655.660889,171100.0,424.90574224000005,China,Shanghai Stock Exchange,CNY,463879126.7849,3352.3540722599996,3322.8232715100003,3752.108824465,-0.029206916078282297,2.2147837445155476,0.9898019467564151,-1.0198053243584915
000001.SS,2016-01-29,2652.854004,2755.366943,2649.791016,2737.600098,2737.600098,186700.0,438.01601568,China,Shanghai Stock Exchange,CNY,495287842.54679996,3333.9356347599996,3317.77349124,3745.63563477,0.030854545224278995,2.2831198897227005,1.0054117350039198,0.5411735003919782
000001.SS,2016-02-01,2730.983887,2735.254883,2655.623047,2688.854004,2688.854004,156400.0,430.21664064,China,Shanghai Stock Exchange,CNY,427125879.92679995,3316.13949218,3314.8065503199996,3738.9269397049998,-0.01780614123867552,2.242466334501469,0.9927007689298536,-0.7299231070146406
000001.SS,2016-02-02,2687.981934,2755.158936,2687.981934,2749.570068,2749.570068,158100.0,439.93121088,China,Shanghai Stock Exchange,CNY,424969943.7654,3297.281792,3310.1925708299996,3731.73793824,0.02258064733513887,2.293102675961768,1.0072768549372515,0.7276854937251498
000001.SS,2016-02-03,2719.573975,2746.072021,2696.884033,2739.24707,2739.24707,148400.0,438.2795312,China,Shanghai Stock Exchange,CNY,403584777.89,3279.6155322399995,3306.8438696599997,3724.65756837,-0.00375440441403585,2.2844934411533,0.9967018545168967,-0.3298145483103254
000001.SS,2016-02-04,2751.431885,2793.298096,2751.313965,2781.022949,2781.022949,170400.0,444.96367184,China,Shanghai Stock Exchange,CNY,468843993.204,3262.3628076399996,3302.53266849,3718.135147715,0.015250861982303965,2.3193339353238076,1.0171976825949387,1.7197682594938701
000001.SS,2016-02-05,2783.075928,2790.061035,2762.159912,2763.491943,2763.491943,141200.0,442.15871088,China,Shanghai Stock Exchange,CNY,392970321.03360003,3244.8328466999997,3298.4578979800003,3710.77691163,-0.006303797674990008,2.304713323454788,0.9988411329944931,-0.11588670055069361
000001.SS,2016-02-15,2684.960938,2760.358887,2682.090088,2746.196045,2746.196045,129300.0,439.3913672000001,China,Shanghai Stock Exchange,CNY,347165449.2834,3226.20118656,3293.41271732,3702.694956065,-0.006258711209131906,2.2902887883434455,0.9893543017061631,-1.064569829383688
000001.SS,2016-02-16,2758.579102,2840.62207,2758.579102,2836.571045,2836.571045,196000.0,453.8513672,China,Shanghai Stock Exchange,CNY,540681503.992,3212.6956689999997,3288.78685795,3695.42692628,0.032909158166091634,2.3656602643250664,1.029077082468516,2.9077082468516036
000001.SS,2016-02-17,2829.763916,2868.700928,2824.355957,2867.337891,2867.337891,216900.0,458.77406256,China,Shanghai Stock Exchange,CNY,613775793.3804,3200.44212896,3286.6464477900004,3688.05276002,0.010846492300706778,2.3913193801681563,1.0098847566864113,0.9884756686411311
000001.SS,2016-02-18,2881.7771,2893.215088,2857.698975,2862.893066,2862.893066,219200.0,458.06289056,China,Shanghai Stock Exchange,CNY,631685540.3199999,3189.07210944,3285.4838599,3680.389221205,-0.0015501573825503767,2.3876124587769527,1.008545387133503,0.8545387133503057
000001.SS,2016-02-19,2854.904053,2872.724121,2840.488037,2860.020996,2860.020996,163400.0,457.60335936,China,Shanghai Stock Exchange,CNY,466491322.2602,3175.65564948,3282.71308109,3672.8839856100003,-0.0010032054756459186,2.3852171928845873,0.9929175791025738,-0.7082420897426167
000001.SS,2016-02-22,2888.5979,2933.964111,2880.346924,2927.175049,2927.175049,232200.0,468.34800784,China,Shanghai Stock Exchange,CNY,670732432.38,3162.2646289599998,3280.5962597999996,3665.1173291150003,0.023480265737181982,2.441222726414413,1.0213177414261003,2.1317741426100323
000001.SS,2016-02-23,2925.708008,2928.048096,2872.281982,2903.331055,2903.331055,199700.0,464.5329688000001,China,Shanghai Stock Exchange,CNY,584263889.1976,3150.1826709600005,3279.13239994,3657.1076953249994,-0.008145735598609205,2.421337171547725,0.997983610304632,-0.20163896953679927
000001.SS,2016-02-24,2889.88501,2929.871094,2872.273926,2928.895996,2928.895996,213400.0,468.62335936000005,China,Shanghai Stock Exchange,CNY,616701461.134,3137.60741218,3276.41806889,3649.3265246700003,0.008805382684820895,2.4426579719521846,1.0006225983796135,0.0622598379613537
000001.SS,2016-02-25,2922.237061,2922.237061,2729.851074,2741.245117,2741.245117,270300.0,438.59921872,China,Shanghai Stock Exchange,CNY,789880677.5883,3126.8004932399995,3274.2632105000002,3641.5226440550005,-0.0640688092906937,2.2861597841847874,0.9973944133529855,-0.26055866470144906
000001.SS,2016-02-26,2760.058105,2784.75293,2715.874023,2767.209961,2767.209961,191100.0,442.75359376,China,Shanghai Stock Exchange,CNY,527447103.86550003,3112.6055371800003,3270.59888188,3633.116220715,0.009471916188369178,2.307814098053806,0.9529524374203399,-4.7047562579660145
000001.SS,2016-02-29,2754.813965,2755.889893,2638.962891,2687.979004,2687.979004,207400.0,430.07664064,China,Shanghai Stock Exchange,CNY,571348416.341,3098.869878,3266.83851079,3624.491049815,-0.028632072779677387,2.241736596836364,0.989635332927004,-1.0364667072995992
000001.SS,2016-03-01,2688.379883,2747.562012,2668.75708,2733.169922,2733.169922,187200.0,437.30718752,China,Shanghai Stock Exchange,CNY,503264714.0976,3084.56733406,3262.86664067,3616.3747436649996,0.0168122287907575,2.279425185390991,0.9969781517682716,-0.30218482317283524
000001.SS,2016-03-02,2733.76709,2852.699951,2732.539063,2849.680908,2849.680908,271000.0,455.94894528,China,Shanghai Stock Exchange,CNY,740850881.39,3068.88015632,3259.65213139,3609.0540991349994,0.042628519018218514,2.376593705257037,1.0382659021127856,3.8265902112785577
000001.SS,2016-03-03,2847.331055,2878.445068,2840.874023,2859.758057,2859.758057,287500.0,457.56128912,China,Shanghai Stock Exchange,CNY,818607678.3125,3055.3849561399998,3257.5970313,3602.5258349749997,0.0035362376790013528,2.3849979054652444,1.0090248247071953,0.9024824707195345
000001.SS,2016-03-04,2848.538086,2880.37207,2808.849121,2874.146973,2874.146973,312500.0,459.86351568,China,Shanghai Stock Exchange,CNY,890168151.875,3041.68315926,3254.52166265,3595.6121704250004,0.005031515153800958,2.3969980585683763,1.0006694593624255,0.06694593624254619
000001.SS,2016-03-07,2886.639893,2911.839111,2871.345947,2897.340088,2897.340088,217500.0,463.57441408,China,Shanghai Stock Exchange,CNY,627844176.7275,3027.9171583,3251.92162115,3588.333519305,0.008069564715332378,2.41634078952452,1.0109246445373288,1.0924644537328776
000001.SS,2016-03-08,2895.666016,2902.621094,2802.562988,2901.386963,2901.386963,233500.0,464.22191408,China,Shanghai Stock Exchange,CNY,676138014.7360001,3014.4588575199996,3248.94288092,3580.7999597350004,0.0013967552572655695,2.4197158262256337,0.9968342972779035,-0.3165702722096486
000001.SS,2016-03-09,2839.410889,2863.014893,2811.718018,2862.555908,2862.555908,183400.0,458.00894528,China,Shanghai Stock Exchange,CNY,520747957.04260004,2998.3272755000003,3244.71542975,3573.13293459,-0.013383618074801484,2.3873312737578773,0.9863550219896527,-1.3644978010347253
000001.SS,2016-03-10,2847.566895,2863.176025,2803.476074,2804.726074,2804.726074,139000.0,448.75617184,China,Shanghai Stock Exchange,CNY,395811798.405,2982.2129737600003,3240.3908985,3565.5366601799997,-0.0202021675239189,2.33910200743033,1.0000562805315454,0.005628053154538293
000001.SS,2016-03-11,2781.600098,2815.606934,2772.551025,2810.306885,2810.306885,127200.0,449.6491016,China,Shanghai Stock Exchange,CNY,353819532.4656,2965.21871596,3235.65657966,3558.0551855700005,0.0019897882548083334,2.3437563251315137,0.983385900627608,-1.6614099372392
000001.SS,2016-03-14,2830.083984,2889.815918,2823.028076,2859.499023,2859.499023,194800.0,457.51984368,China,Shanghai Stock Exchange,CNY,551300360.0832,2949.53931654,3230.37444831,3550.7767212149997,0.01750418726956937,2.3847818747608533,1.0263563010532066,2.635630105320663
000001.SS,2016-03-15,2853.978027,2865.787109,2819.794922,2864.36792,2864.36792,163400.0,458.2988672,China,Shanghai Stock Exchange,CNY,466340009.6118,2933.9034962200003,3224.8979590500003,3542.8717163300003,0.0017027097966595406,2.3888424662219045,0.9916850035843702,-0.8314996415629827
000001.SS,2016-03-16,2858.708984,2881.529053,2854.191895,2870.429932,2870.429932,186500.0,459.26878912,China,Shanghai Stock Exchange,CNY,533149225.516,2920.5097755,3219.7095777000004,3534.8830859549994,0.0021163524272398426,2.3938980987735867,1.0054930612084068,0.5493061208406758
000001.SS,2016-03-17,2875.410889,2921.0,2857.190918,2904.832031,2904.832031,200300.0,464.77312496,China,Shanghai Stock Exchange,CNY,575944801.0667001,2906.68337414,3214.17807624,3526.3352209649997,0.011984998698794103,2.4225889643724337,1.0136979174160698,1.369791741606985
000001.SS,2016-03-18,2915.518066,2971.551025,2908.741943,2955.149902,2955.149902,313300.0,472.82398432,China,Shanghai Stock Exchange,CNY,913431810.0778,2893.5843946400005,3210.41034674,3517.61243532,0.017322127566418377,2.4645533594542903,1.0173060681273538,1.7306068127353802
000001.SS,2016-03-21,2978.455078,3028.322021,2973.758057,3018.802002,3018.802002,352400.0,483.00832032,China,Shanghai Stock Exchange,CNY,1049607569.4872,2882.4217139800003,3206.4194165599997,3508.23046022,0.021539381118000467,2.5176383135492246,1.0191048363371111,1.910483633711113
000001.SS,2016-03-22,3001.629883,3019.101074,2988.426025,2999.363037,2999.363037,270400.0,479.89808592,China,Shanghai Stock Exchange,CNY,811640720.3632001,2878.5212940600004,3201.9492261299997,3498.57437868,-0.006439297770148955,2.5014264907707457,0.9969550969361723,-0.3044903063827653
000001.SS,2016-03-23,2991.168945,3012.560059,2980.85498,3009.959961,3009.959961,217000.0,481.59359376,China,Shanghai Stock Exchange,CNY,649083661.0649999,2872.5207716000004,3197.7695459499996,3488.8115124650003,0.0035330581424377616,2.510264176001673,0.9978334561050869,-0.21665438949131088
000001.SS,2016-03-24,2986.801025,2998.154053,2960.537109,2960.969971,2960.969971,237000.0,473.75519536,China,Shanghai Stock Exchange,CNY,707871842.9250001,2866.06365246,3193.46744634,3480.7281933699996,-0.016275960688767466,2.4694072149546487,0.9952180186559395,-0.4781981344060493
000001.SS,2016-03-25,2956.199951,2981.407959,2952.105957,2979.125977,2979.125977,169800.0,476.66015632000006,China,Shanghai Stock Exchange,CNY,501962751.67980003,2861.2951514799997,3189.15170659,3472.3437024,0.006131776471163697,2.4845490680130293,0.9944145318406025,-0.5585468159397533
000001.SS,2016-03-28,2988.01001,3008.167969,2948.525879,2957.820068,2957.820068,202000.0,473.25121088,China,Shanghai Stock Exchange,CNY,603578022.02,2858.41829114,3185.22896733,3463.06023194,-0.007151731469058342,2.466780240256901,1.0089756284171776,0.8975628417177584
000001.SS,2016-03-29,2956.705078,2962.202881,2905.250977,2919.832031,2919.832031,183000.0,467.17312496,China,Shanghai Stock Exchange,CNY,541077029.274,2857.02921398,3181.4202393,3453.2218530350005,-0.01284325487239213,2.435098752917101,0.9847199064434956,-1.5280093556504393
000001.SS,2016-03-30,2941.218018,3001.105957,2941.218018,3000.64502,3000.64502,210400.0,480.1032032,China,Shanghai Stock Exchange,CNY,618832270.9872,2855.0314356599997,3177.5292603000003,3443.363219005,0.027677273261613955,2.502495646520603,1.0131331571681097,1.31331571681097
000001.SS,2016-03-31,3009.366943,3023.408936,2992.916016,3003.915039,3003.915039,220400.0,480.62640624,China,Shanghai Stock Exchange,CNY,663264474.2372,2857.73779308,3174.36674077,3433.329614265,0.001089772025082869,2.5052227962690727,1.00743158666157,0.7431586661569956
000001.SS,2016-04-01,2997.087891,3009.673096,2956.24707,3009.530029,3009.530029,206500.0,481.52480464,China,Shanghai Stock Exchange,CNY,618898649.4915,2857.9185889800005,3169.7454688,3423.0865844800005,0.0018692239717503778,2.509905618774434,0.9954568368716366,-0.45431631283634477
000001.SS,2016-04-05,3000.937988,3057.330078,2993.147949,3053.064941,3053.064941,256700.0,488.49039056,China,Shanghai Stock Exchange,CNY,770340781.5196,2860.9865674800003,3164.61048833,3412.3613842850004,0.014465684535623469,2.546213121669814,1.0158346041180812,1.5834604118081241
000001.SS,2016-04-06,3039.745117,3059.793945,3029.004883,3050.592041,3050.592041,232300.0,488.09472656,China,Shanghai Stock Exchange,CNY,706132790.6791,2863.4933106400003,3159.12295903,3402.314125985,-0.0008099729444962511,2.54415075793034,1.000805888450753,0.08058884507529118
000001.SS,2016-04-07,3058.339111,3062.35791,3007.060059,3008.419922,3008.419922,220900.0,481.34718752,China,Shanghai Stock Exchange,CNY,675587109.6199,2864.7998145399997,3153.53239018,3392.0986218350004,-0.013824240813981703,2.508979805185637,1.0008379534851326,0.08379534851326031
000001.SS,2016-04-08,2988.199951,2996.170898,2960.459961,2984.958008,2984.958008,187900.0,477.59328128,China,Shanghai Stock Exchange,CNY,561482770.7929,2865.8759913000004,3147.0643506300003,3381.322907725,-0.007798749711909414,2.4894128996527587,0.9783869116722544,-2.1613088327745555
000001.SS,2016-04-11,3006.908936,3048.977051,3006.908936,3033.957031,3033.957031,220000.0,485.43312496,China,Shanghai Stock Exchange,CNY,661519965.92,2867.7919288,3140.5652710400004,3370.48536256,0.0164153140073251,2.5302773940944445,1.0176245463952838,1.7624546395283769
000001.SS,2016-04-12,3031.301025,3036.824951,3001.314941,3023.645996,3023.645996,182700.0,483.78335936,China,Shanghai Stock Exchange,CNY,553818697.2675,2869.7363916799995,3134.87064213,3360.61980714,-0.0033985435174740397,2.5216781362593337,0.9960143681645574,-0.3985631835442649
000001.SS,2016-04-13,3041.35791,3097.165039,3041.35791,3066.637939,3066.637939,310000.0,490.6620702400001,China,Shanghai Stock Exchange,CNY,942820952.1,2872.40918952,3130.05961185,3351.373842785,0.014218576862792265,2.5575328106629596,1.0198694653045874,1.9869465304587441
000001.SS,2016-04-14,3080.090088,3086.697998,3056.989014,3082.362061,3082.362061,208200.0,493.17792976,China,Shanghai Stock Exchange,CNY,641274756.3216,2878.88935066,3124.5607422199996,3342.0616931249997,0.00512747911973177,2.570646506747663,0.9966204445458355,-0.33795554541644623
000001.SS,2016-04-15,3085.025879,3089.950928,3066.87207,3078.116943,3078.116943,189600.0,492.49871088,China,Shanghai Stock Exchange,CNY,584920906.6583999,2886.36670906,3119.3603906599997,3334.037176525,-0.0013772288640947483,2.5671061381791858,1.001053854313609,0.10538543136089373
000001.SS,2016-04-18,3058.462891,3058.462891,3022.969971,3033.659912,3033.659912,183300.0,485.38558592,China,Shanghai Stock Exchange,CNY,560616247.9203,2894.4788868000005,3114.2072607799996,3326.971427015,-0.014442931124205804,2.530029601036938,0.9898095349299346,-1.019046507006538
000001.SS,2016-04-19,3047.133057,3054.50293,3024.89502,3042.822998,3042.822998,156500.0,486.85167968,China,Shanghai Stock Exchange,CNY,476876323.4205,2900.8018702,3108.4706811899996,3319.18419679,0.0030204723884026397,2.5376714855887115,0.9987052447124165,-0.12947552875834933
000001.SS,2016-04-20,3050.381104,3055.688965,2905.049072,2972.583984,2972.583984,283100.0,475.61343744,China,Shanghai Stock Exchange,CNY,863562890.5424,2908.0498536,3102.6658227999997,3310.8772863900003,-0.023083503064807664,2.4790931380736496,1.0003882906735335,0.03882906735335201
000001.SS,2016-04-21,2954.370117,2990.673096,2943.464111,2952.891113,2952.891113,189400.0,472.46257808,China,Shanghai Stock Exchange,CNY,559557700.1597999,2912.74577644,3096.18065434,3303.64947145,-0.0066248325046481815,2.462669561270489,0.9787230082169047,-2.127699178309528
000001.SS,2016-04-22,2933.034912,2960.208984,2926.775879,2959.23999,2959.23999,137200.0,473.4783984,China,Shanghai Stock Exchange,CNY,402412389.9264,2916.37783698,3089.37032231,3296.86579103,0.0021500545590893427,2.4679644351882293,0.989813626891971,-1.0186373108028945
000001.SS,2016-04-25,2949.9729,2954.092041,2917.02002,2946.669922,2946.669922,125900.0,471.46718752,China,Shanghai Stock Exchange,CNY,371401588.11,2919.71577642,3082.27431156,3291.581886,-0.004247735243669726,2.4574811756767567,0.9979336110953442,-0.20663889046558248
000001.SS,2016-04-26,2944.716064,2965.428955,2933.970947,2964.699951,2964.699951,117700.0,474.35199216,China,Shanghai Stock Exchange,CNY,346593080.7328,2924.9108789399997,3075.55603275,3285.2347168100005,0.006118781362441261,2.472517965693038,1.0038376982987174,0.38376982987173847
000001.SS,2016-04-27,2967.189941,2976.021973,2949.431885,2953.670898,2953.670898,130900.0,472.58734368,China,Shanghai Stock Exchange,CNY,388405163.2769,2929.0830957200005,3070.88938236,3279.7775464,-0.0037201245260182203,2.4633198909678424,1.0035721705563505,0.3572170556350507
000001.SS,2016-04-28,2955.741943,2959.511963,2916.374023,2945.589111,2945.589111,138700.0,471.29425776,China,Shanghai Stock Exchange,CNY,409961407.4941,2931.60265626,3066.02239261,3275.587696545,-0.002736183982268492,2.456579794538973,0.9944523225467462,-0.5547677453253796
000001.SS,2016-04-29,2935.375977,2950.575928,2930.356934,2938.323975,2938.323975,109300.0,470.131836,China,Shanghai Stock Exchange,CNY,320836594.28610003,2932.6746338000003,3060.87337162,3270.3885058749997,-0.002466445836885045,2.4505207735317565,0.9969805714213295,-0.30194285786705466
000001.SS,2016-05-03,2940.39209,2993.534912,2929.814941,2992.643066,2992.643066,168700.0,478.82289056,China,Shanghai Stock Exchange,CNY,496044145.58299994,2934.3843945400004,3055.02002201,3266.816575945,0.018486419966675216,2.4958221296883263,1.0145595250040282,1.455952500402824
